aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FAllini-Asti-Spumante-DOCG%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-11/e51cc41199694c8413c04db69acab958.jpg,Allini Asti Spumante DOCG,"Besticht durch sein charakteristisches Muskat-Bukett und den typischen aromatischen Geschmack. (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,4.49,c40864e34a367cd465669c157efef05d,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRosewein%2FPinot-Noir-Rose-Baden-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/6a041e1b003b814bc72210be5a8581f8.jpg,Pinot Noir Rosé Baden QbA,PINOT NOIR ROSE? Qualitätswein (Roséwein) Preisreduzierung: Kategorienummer: 9953 je 0.75-l-Fl.,,lidl,Lidl Online Shop,3.49,4acea7ceb15aa3f36f3f890b09919508,Roséwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FPinot-Noir-Baden-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/b571952aabf90706197de57987f897d8.jpg,Pinot Noir Baden QbA,PINOT NOIR Qualita?tswein Trocken (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,3.49,5598c80e46587fb57793208a0d144d58,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRosewein%2FSpaetburgunder-Weissherbst-Breisgauer-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/edeb63f4fd7425b56aa3d791c6606b92.jpg,Spätburgunder Weißherbst Breisgauer QbA,Breisgauer SPA?TBURGUNDER WEIßHERBST Qualita?tswein (Roséwein) Preisreduzierung: Kategorienummer: 9953 je 1-l-Fl.,,lidl,Lidl Online Shop,4.99,ffee5416e3c2841f27681ba719b8b93b,Roséwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-QbA-Baden-halbtrocken%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-11/94f44df87b38870fe0ce1ba491f3d209.jpg,"Spätburgunder QbA, Baden, halbtrocken","Im Duft kräftig, an schwarze Beeren erinnernd, mit einem Hauch Vanille. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 1-l-Fl.",,lidl,Lidl Online Shop,4.79,3112b5a0bc4279548c3a039f27ae0248,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-Rotwein-Baden-QbA-trocken%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/2237082a8146be415c73c51024e6ad20.jpg,"Spätburgunder Rotwein Baden QbA, trocken",SPA?TBURGUNDER ROTWEIN Qualita?tswein Trocken (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 1-l-Fl.,,lidl,Lidl Online Shop,4.79,6d1ef5b51acfa0fb698bff3d1564dafe,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-Rotwein-Breisacher-Vulkanfelsen-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/b88e1284b12a439c9abc6bd38d0adc30.jpg,Spätburgunder Rotwein Breisacher Vulkanfelsen QbA,Breisacher Vulkanfelsen SPA?TBURGUNDER ROTWEIN Qualita?tswein Trocken (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 1-l-Fl.,,lidl,Lidl Online Shop,5.79,b46042967b637d9de0a8197be796fcff,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRosewein%2FSpaetburgunder-Weissherbst-Baden-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/a071725896efc4b44fcf8222f84ab32a.jpg,Spätburgunder Weißherbst Baden QbA,2009er Ehrentrudis SPA?TBURGUNDER WEIßHERBST Qualita?tswein (Roséwein) Preisreduzierung: Kategorienummer: 9953 je 0.75-l-Fl.,,lidl,Lidl Online Shop,3.59,fd110fc03cf1274b07a1565ab960e87e,Roséwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FWeisswein%2FRivaner-Baden-Oberon-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/8ef858320ce58ba75831b0895f3c7aca.jpg,Rivaner Baden Oberon QbA,2010er Oberon Baden  RIVANER Qualitätswein Trocken (Weißwein) Preisreduzierung: Kategorienummer: 9957 je 0.75-l-,,lidl,Lidl Online Shop,4.29,7b404a647122dc68ee8191a5c9286a8c,Weißwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-QbA-Baden-Oberon-2009%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/51ecdfb22e9e8fbfc4af47c8ec786b64.jpg,"Spätburgunder QbA, Baden Oberon, 2009",Ein trockener Rotwein aus der international sehr geschätzten Spätburgunder-Traube. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-,,lidl,Lidl Online Shop,4.99,74145cd33c577ba6d654564ba1b9dd24,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-Rotwein-Baden-QbA-trocken-1%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/79940b3391ca2fa3e4e0b00e35e5c228.jpg,"Spätburgunder Rotwein Baden QbA, trocken",2009er Baden SPA?TBURGUNDER ROTWEIN Qualita?tswein Trocken (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,6.99,439cc11d310fde900a64bc5cf0337044,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FWeisswein%2FGrauer-Burgunder-Baden-Jahrgangs-Edition-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/9c65be0b9f5b3dbb39bcfedb73835ddb.jpg,"Grauer Burgunder Baden, Jahrgangs-Edition QbA",2009er Wein des Jahrgangs Baden GRAUER BURGUNDER Qualita?tswein (Weißwein) Preisreduzierung: Kategorienummer: 9957 je 0.75-l-Fl.,,lidl,Lidl Online Shop,6.59,e1a846d19ddf6c44b067bbe5ad15b738,Weißwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FCuvee-Cabernet-Baden-Jahrgangs-Edition-QbA%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/aa73745b418ed78657e34bc257c4ed03.jpg,"Cuvée Cabernet Baden, Jahrgangs-Edition QbA",Baden CUVE?E CABERNET Qualitätswein Trocken 2010 (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,7.99,be4013a1583b761886b1d65f48fafa62,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FMagnum-Pinot-Noir-2010%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-11/4bf9704fec09f5f08357dc06442e7447.jpg,"Magnum Pinot Noir, 2010",Im Bukett entfalten sich fruchtige Aromen (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 1.5-l-Fl.,,lidl,Lidl Online Shop,11.99,52c117d9dac3b7cb1b82253e61553964,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FBadischer-Sekt-Pinot-Blanc-Schloss-Munzingen%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-11/cb1c8836223c5a68947ea403f5a741a3.jpg,"Badischer Sekt Pinot Blanc, Schloß Munzingen","Im Duft paaren sich blumige Noten mit Aromen nach Quitten und grünen Äpfeln. (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,6.99,bb24c65732042f49dac12fb9e878131c,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FBadischer-Sekt-Riesling-Schloss-Munzingen-Brut%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/6fd64495b03007425e166ebb71c4bf93.jpg,"Badischer Sekt Riesling, Schloß Munzingen Brut","Schloss Munzingen Baden RIESLING brut (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,6.99,91e3ca17e59499aeab21428fe907621a,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FBadischer-Sekt-Riesling-Schloss-Munzingen-extra-trocken%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-12/51dd6a0005fa971a2c0b37e9ada27c3f.jpg,"Badischer Sekt Riesling, Schloß Munzingen, extra trocken","Im Duft zartfruchtig, an Pfirsich, auch Williamsbirne und diskret an Zitrusfrüchte erinnernd. (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,6.99,b9510ead8385049b57f2ff83926af371,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FBadischer-Sekt-Pinot-Blanc-de-Noirs-Brut%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-17/8a0f46a3b1c309dff0225bd94196fd3f.jpg,Badischer Sekt Pinot Blanc de Noirs Brut,"Schloss Munzingen Baden PINOT BLANC DE NOIR brut (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,6.99,51c512fb6d94a296f27225acc61353c4,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FChampagner-Comte-de-Brismand%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-12/59949fdc36a7c7405e9263bc426f96a5.jpg,Champagner Comte de Brismand,"Dank seinem besonderen Charakter und seiner typischen Note eignet sich dieser Champagner perfekt als Apéritif. (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,13.99,f53c3e1d9f7439cc020e495a8a8d26ad,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSpaetburgunder-Ahr-QbA-mit-Lage-Walporzheimer-Klosterberg-2011%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-10-19/af4cec35d39b77af02c7e77d0fb32fa2.jpg,"Spätburgunder Ahr QbA mit Lage Walporzheimer Klosterberg, 2011",Kaum eine Region in Deutschland kann mit soviel Spezialitäten aufwarten wie die einzigartige Genusslandschaft Ahrtal. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,5.49,681a8c7bc371fe03e097d704e3c9e9db,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FCiro-Classico-Superiore-Riserva-DOP%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-11-28/b8b1dc0859c1915dc2cc521d8529165a.jpg,Cirò Classico Superiore Riserva DOP,"Das intensive und anhaltende Bouquet erinnert an Waldfrüchte, ist duftig und verspielt. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.",,lidl,Lidl Online Shop,3.99,3dd9a56f90ee99c25b7a1f969ad63a9a,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FCannonau-di-Sardegna-DOP-2010%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-11-21/7cc3c9cf45fbf31229c00320e95bdacd.jpg,"Cannonau di Sardegna DOP, 2010",Die Trauben für den Cannonau di Sardegna reifen unter der Sonne Sardiniens. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,4.29,c7bacf4a47b4b7bb3ad162c002c552d8,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FJuan-de-Albret-Navarra-DO-Crianza-trocken-2008%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-09-11/cb25a68fd26f6e9af75ca7e29d15365e.jpg,"Juan de Albret Navarra DO Crianza, trocken, 2008",Die Kellerei Bodegas Finca Albret ist eine der neuen absoluten Spitzenkellereien der Weinregion Navarra. (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,6.99,eb6befb6190a18b73e9a52daa9d23bd5,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FBissinger-Champagner-Premium-Cuvee-Brut%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-05/90dd1e9824ad6b5635eeb339bb9452fe.jpg,Bissinger Champagner Premium Cuvée Brut," (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,15.99,0fbf28a48f40a5f2eaa0fcdab9f161c4,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FChampagner-Sekt-Secco%2FArestel-Cava-DO-Vintage-2009%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-04/5ed8630fd0e2ab5e761dbfcf392bb530.png,Arestel Cava DO Vintage 2009,"Dieser Arestel wird in einer der schönsten Kellereien Kataloniens, nur ca. 40 km von Barcelona entfernt, hergestellt. (Champagner, Sekt / Secco) Preisreduzierung: Kategorienummer: 9951 je 0.75-l-Fl.",,lidl,Lidl Online Shop,4.49,cdeeae6308fbcf144d12718b4c4d61f8,"Champagner, Sekt / Secco",
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FChianti-Riserva-DOCG%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-11/817d8afe2e31a6ea4afa0135f01bf510.jpg,Chianti Riserva DOCG,2 Jahre reift dieser Chianti Riserva (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,4.99,bbce622018a7dd3ed629e7116cec6011,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FCorte-Allodola-Amarone-della-Valpolicella-DOC-2009%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2013-01-02/64b06b3a68d8c1c9cf0736b53b15c460.jpg,"Corte Allodola Amarone della Valpolicella DOC, 2009", (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Stk.,,lidl,Lidl Online Shop,13.99,6f75d47cc2e6c544112587d87581a09c,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FChateauneuf-du-Pape-AOP-Rotwein-2011%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-12-05/2bc2740d78bf6a9ddee92241828b124d.jpg,"Châteauneuf-du-Pape AOP, Rotwein 2011",Er ist purpurrot in der Farbe mit komplexen Aromen (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,9.99,a1122e71cc49f6e90b0b0a17cc1aec05,Rotwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FWeisswein%2FBourgogne-Chardonnay-AOP%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-11-23/03a43b5e65568f487835fb2942f316d6.jpg,Bourgogne Chardonnay AOP,Dieser Burgunder-Wein ist aus der Rebsorte Chardonnay gekeltert. (Weißwein) Preisreduzierung: Kategorienummer: 9957 je 0.75-l-Fl.,,lidl,Lidl Online Shop,4.29,0f60067033365e42d6722abaacad709c,Weißwein,
http://ad.zanox.com/ppc/?20177720C544376608&ULP=[[lidl.de%2Fde%2FRotwein%2FSaxa-Loquuntur-dos-Rioja-DOCa%3Fet_cid%3D15%26et_lid%3D1726611]],http://lidlcsv.adspirit.de/adview.php?pid=20&wmid=22&novc=1&target=http://%imgsvr%/banner/lidlcsv/import24/2012-11-23/368a7e096c0ccfe2096be3e17f88d2da.jpg,Saxa Loquuntur dos Rioja DOCa,Limitierte Auflage in einzeln nummerierten Flaschen (Rotwein) Preisreduzierung: Kategorienummer: 9954 je 0.75-l-Fl.,,lidl,Lidl Online Shop,8.99,de144b04ad9d7dfe361acf28fd859e86,Rotwein,
